bay_id,st_marker_id,lat,lon,location
4183,C6636,-37.80849716973863,144.95928147553542,"{'latitude': '-37.80849716973863', 'longitude': '144.95928147553542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3690,7650N,-37.80499242599822,144.95703922690257,"{'latitude': '-37.80499242599822', 'longitude': '144.95703922690257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4307,C6950,-37.809270411989615,144.95601108049476,"{'latitude': '-37.809270411989615', 'longitude': '144.95601108049476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3191,5415W,-37.80833177449209,144.95472159046906,"{'latitude': '-37.80833177449209', 'longitude': '144.95472159046906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
882,789W,-37.811548168895655,144.96739859882695,"{'latitude': '-37.811548168895655', 'longitude': '144.96739859882695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4989,9421S,-37.83010731733697,144.96644468290793,"{'latitude': '-37.83010731733697', 'longitude': '144.96644468290793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4066,C6170,-37.80381216319044,144.9525005404663,"{'latitude': '-37.80381216319044', 'longitude': '144.9525005404663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3813,C5466,-37.8074008905007,144.95441548939652,"{'latitude': '-37.8074008905007', 'longitude': '144.95441548939652', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3975,C5918,-37.804432818424715,144.95390350719538,"{'latitude': '-37.804432818424715', 'longitude': '144.95390350719538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2999,5048E,-37.805320727736856,144.95814372075984,"{'latitude': '-37.805320727736856', 'longitude': '144.95814372075984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1838,2529S,-37.81171009882618,144.9680968607801,"{'latitude': '-37.81171009882618', 'longitude': '144.9680968607801', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6425,13677W,-37.820968971464204,144.94621455152475,"{'latitude': '-37.820968971464204', 'longitude': '144.94621455152475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4010,C6058,-37.80590733551236,144.952131579965,"{'latitude': '-37.80590733551236', 'longitude': '144.952131579965', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5841,12569S,-37.81605995958615,144.9814878087895,"{'latitude': '-37.81605995958615', 'longitude': '144.9814878087895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5803,12534N,-37.81573906594603,144.98027397146186,"{'latitude': '-37.81573906594603', 'longitude': '144.98027397146186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3833,C5542,-37.80667854772118,144.9540880143075,"{'latitude': '-37.80667854772118', 'longitude': '144.9540880143075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6092,13251S,-37.82011525242285,144.9431517749976,"{'latitude': '-37.82011525242285', 'longitude': '144.9431517749976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3834,C5544,-37.80665469383226,144.95407715763554,"{'latitude': '-37.80665469383226', 'longitude': '144.95407715763554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3835,C5546,-37.80663113872315,144.95406643640456,"{'latitude': '-37.80663113872315', 'longitude': '144.95406643640456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5883,12914N,-37.79839303700173,144.96551372538534,"{'latitude': '-37.79839303700173', 'longitude': '144.96551372538534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5814,12556N,-37.81582039584319,144.98101517498233,"{'latitude': '-37.81582039584319', 'longitude': '144.98101517498233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4315,C6966,-37.80939200298975,144.9561920623273,"{'latitude': '-37.80939200298975', 'longitude': '144.9561920623273', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4324,C6986,-37.80929193561419,144.95621118531693,"{'latitude': '-37.80929193561419', 'longitude': '144.95621118531693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3844,C5568,-37.80639428984537,144.95395860656504,"{'latitude': '-37.80639428984537', 'longitude': '144.95395860656504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5362,8905W,-37.82405864585421,144.96216148541197,"{'latitude': '-37.82405864585421', 'longitude': '144.96216148541197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4380,C7194,-37.80755608192737,144.9529264961762,"{'latitude': '-37.80755608192737', 'longitude': '144.9529264961762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6753,13090N,-37.82136677470263,144.94474255993526,"{'latitude': '-37.82136677470263', 'longitude': '144.94474255993526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4034,C6106,-37.804733918602494,144.95233706511698,"{'latitude': '-37.804733918602494', 'longitude': '144.95233706511698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8123,15146N,-37.816686653828086,144.98164638908594,"{'latitude': '-37.816686653828086', 'longitude': '144.98164638908594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5820,12568N,-37.81586448563712,144.98141868728942,"{'latitude': '-37.81586448563712', 'longitude': '144.98141868728942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5823,12533S,-37.81591965830468,144.98021528232428,"{'latitude': '-37.81591965830468', 'longitude': '144.98021528232428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5805,12538N,-37.81575388301522,144.9804096233853,"{'latitude': '-37.81575388301522', 'longitude': '144.9804096233853', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3828,C5524,-37.80679216256973,144.95413973020337,"{'latitude': '-37.80679216256973', 'longitude': '144.95413973020337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5267,4533W,-37.81069585048778,144.95297471034866,"{'latitude': '-37.81069585048778', 'longitude': '144.95297471034866', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8133,15166N,-37.81661337143654,144.9809619187024,"{'latitude': '-37.81661337143654', 'longitude': '144.9809619187024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5842,12571S,-37.81606708418995,144.98155199986667,"{'latitude': '-37.81606708418995', 'longitude': '144.98155199986667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5528,11989W,-37.81406523305979,144.98281190574397,"{'latitude': '-37.81406523305979', 'longitude': '144.98281190574397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5833,12553S,-37.81599647120727,144.98091417073698,"{'latitude': '-37.81599647120727', 'longitude': '144.98091417073698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5843,12573S,-37.81607452602595,144.98161910012794,"{'latitude': '-37.81607452602595', 'longitude': '144.98161910012794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4273,C6882,-37.809351696022624,144.95585524198555,"{'latitude': '-37.809351696022624', 'longitude': '144.95585524198555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3561,7087S,-37.80896248136547,144.95361135956864,"{'latitude': '-37.80896248136547', 'longitude': '144.95361135956864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3281,5844E,-37.806552092041514,144.953558766649,"{'latitude': '-37.806552092041514', 'longitude': '144.953558766649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4327,C6992,-37.80925569590514,144.9562800890904,"{'latitude': '-37.80925569590514', 'longitude': '144.9562800890904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5830,12547S,-37.81597116437966,144.9806842999829,"{'latitude': '-37.81597116437966', 'longitude': '144.9806842999829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5819,12566N,-37.81585716353906,144.98135152160313,"{'latitude': '-37.81585716353906', 'longitude': '144.98135152160313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3279,5840E,-37.80659848968227,144.95355058329227,"{'latitude': '-37.80659848968227', 'longitude': '144.95355058329227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3959,C5886,-37.804977874965644,144.9538059499031,"{'latitude': '-37.804977874965644', 'longitude': '144.9538059499031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5249,11523S,-37.81184392505163,144.95207745463983,"{'latitude': '-37.81184392505163', 'longitude': '144.95207745463983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2322,2886N,-37.8108887374072,144.96669066831026,"{'latitude': '-37.8108887374072', 'longitude': '144.96669066831026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4377,C7188,-37.80751916412699,144.95300253082087,"{'latitude': '-37.80751916412699', 'longitude': '144.95300253082087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3858,C5612,-37.80726545039158,144.95490180880097,"{'latitude': '-37.80726545039158', 'longitude': '144.95490180880097', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3940,C5796,-37.80398540792126,144.9554852483999,"{'latitude': '-37.80398540792126', 'longitude': '144.9554852483999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4424,C7688,-37.80367125555499,144.95515378078784,"{'latitude': '-37.80367125555499', 'longitude': '144.95515378078784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4064,C6166,-37.80386278713415,144.95249157253178,"{'latitude': '-37.80386278713415', 'longitude': '144.95249157253178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1292,4484E,-37.8127273293113,144.95416523342118,"{'latitude': '-37.8127273293113', 'longitude': '144.95416523342118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5835,12557S,-37.816014572676195,144.9810797335309,"{'latitude': '-37.816014572676195', 'longitude': '144.9810797335309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
918,C688,-37.814239729403795,144.9687587104906,"{'latitude': '-37.814239729403795', 'longitude': '144.9687587104906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3820,C5494,-37.80723525042285,144.9543402966289,"{'latitude': '-37.80723525042285', 'longitude': '144.9543402966289', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5839,12565S,-37.81604399396138,144.98134599405873,"{'latitude': '-37.81604399396138', 'longitude': '144.98134599405873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8330,C7734A,-37.8031707374671,144.95069360507088,"{'latitude': '-37.8031707374671', 'longitude': '144.95069360507088', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4362,C7158,-37.80713630327168,144.95378654885616,"{'latitude': '-37.80713630327168', 'longitude': '144.95378654885616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5007,9439S,-37.830201318720114,144.96612070938122,"{'latitude': '-37.830201318720114', 'longitude': '144.96612070938122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4037,C6112,-37.80466292662382,144.952349715212,"{'latitude': '-37.80466292662382', 'longitude': '144.952349715212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3722,7733S,-37.803275156334294,144.95078278913218,"{'latitude': '-37.803275156334294', 'longitude': '144.95078278913218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3880,C5656,-37.806617521044075,144.95501761198784,"{'latitude': '-37.806617521044075', 'longitude': '144.95501761198784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3817,C5482,-37.80730646410212,144.9543725122746,"{'latitude': '-37.80730646410212', 'longitude': '144.9543725122746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3724,7737S,-37.80325401620138,144.95058834497473,"{'latitude': '-37.80325401620138', 'longitude': '144.95058834497473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3916,C5746,-37.80482565498134,144.95533418201455,"{'latitude': '-37.80482565498134', 'longitude': '144.95533418201455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4014,C6066,-37.805734133247434,144.95216266993137,"{'latitude': '-37.805734133247434', 'longitude': '144.95216266993137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5529,11991W,-37.81401364214847,144.98282073109584,"{'latitude': '-37.81401364214847', 'longitude': '144.98282073109584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
916,C680,-37.814288525689115,144.96878064119255,"{'latitude': '-37.814288525689115', 'longitude': '144.96878064119255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2645,10119W,-37.80325643016957,144.94796492747898,"{'latitude': '-37.80325643016957', 'longitude': '144.94796492747898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3948,C5864,-37.8052387829283,144.95375936377005,"{'latitude': '-37.8052387829283', 'longitude': '144.95375936377005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4084,C6282,-37.805020358224084,144.9507813485468,"{'latitude': '-37.805020358224084', 'longitude': '144.9507813485468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4260,C6852,-37.809510592273725,144.9557626274517,"{'latitude': '-37.809510592273725', 'longitude': '144.9557626274517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3001,5052E,-37.805265514029216,144.95811795168993,"{'latitude': '-37.805265514029216', 'longitude': '144.95811795168993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3999,C5966,-37.803778044765906,144.95402017467023,"{'latitude': '-37.803778044765906', 'longitude': '144.95402017467023', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4090,C6300,-37.80476874676958,144.95082582224578,"{'latitude': '-37.80476874676958', 'longitude': '144.95082582224578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5493,12046E,-37.812337421022605,144.98334238469334,"{'latitude': '-37.812337421022605', 'longitude': '144.98334238469334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3702,7667S,-37.80406749384197,144.95788992690052,"{'latitude': '-37.80406749384197', 'longitude': '144.95788992690052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6910,1920N,-37.81459062113608,144.9693496487792,"{'latitude': '-37.81459062113608', 'longitude': '144.9693496487792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3831,C5536,-37.80672619347971,144.95410969981918,"{'latitude': '-37.80672619347971', 'longitude': '144.95410969981918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2488,C2874,-37.810709013284594,144.9676187371634,"{'latitude': '-37.810709013284594', 'longitude': '144.9676187371634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3903,C5718,-37.805359057027225,144.95523830079958,"{'latitude': '-37.805359057027225', 'longitude': '144.95523830079958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3827,C5510,-37.80706882866416,144.9542646715394,"{'latitude': '-37.80706882866416', 'longitude': '144.9542646715394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5234,11522N,-37.81184611103463,144.9516526409932,"{'latitude': '-37.81184611103463', 'longitude': '144.9516526409932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3383,6209W,-37.80628564281612,144.95097485681578,"{'latitude': '-37.80628564281612', 'longitude': '144.95097485681578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3371,6187W,-37.806652234916356,144.95114148280203,"{'latitude': '-37.806652234916356', 'longitude': '144.95114148280203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3720,7723S,-37.803521810537106,144.9529787612068,"{'latitude': '-37.803521810537106', 'longitude': '144.9529787612068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4374,C7182,-37.80746605177896,144.95311195589082,"{'latitude': '-37.80746605177896', 'longitude': '144.95311195589082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4032,C6102,-37.80478102145965,144.9523285559688,"{'latitude': '-37.80478102145965', 'longitude': '144.9523285559688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3989,C5946,-37.804026221723106,144.9539758534026,"{'latitude': '-37.804026221723106', 'longitude': '144.9539758534026', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4367,C7168,-37.807213873238794,144.9536295182072,"{'latitude': '-37.807213873238794', 'longitude': '144.9536295182072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2248,3938N,-37.81226727797973,144.95437225197944,"{'latitude': '-37.81226727797973', 'longitude': '144.95437225197944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3873,C5642,-37.806819323504826,144.95498160861192,"{'latitude': '-37.806819323504826', 'longitude': '144.95498160861192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4349,C7114,-37.80802812515082,144.95409821879917,"{'latitude': '-37.80802812515082', 'longitude': '144.95409821879917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3830,C5532,-37.80674903143225,144.95412009497187,"{'latitude': '-37.80674903143225', 'longitude': '144.95412009497187', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5511,11955W,-37.81494395394061,144.98266205749468,"{'latitude': '-37.81494395394061', 'longitude': '144.98266205749468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3619,7567S,-37.805918333860525,144.9554908226089,"{'latitude': '-37.805918333860525', 'longitude': '144.9554908226089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3924,C5764,-37.804495548133154,144.95539354523032,"{'latitude': '-37.804495548133154', 'longitude': '144.95539354523032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5541,12015W,-37.81329104696481,144.98294512110553,"{'latitude': '-37.81329104696481', 'longitude': '144.98294512110553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3275,5834E,-37.806668087276925,144.9535383082356,"{'latitude': '-37.806668087276925', 'longitude': '144.9535383082356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8343,649W,-37.81607789160405,144.96948384379704,"{'latitude': '-37.81607789160405', 'longitude': '144.96948384379704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4386,C7206,-37.8076428838599,144.9527478672994,"{'latitude': '-37.8076428838599', 'longitude': '144.9527478672994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3707,7673S,-37.80396439252925,144.9569678014635,"{'latitude': '-37.80396439252925', 'longitude': '144.9569678014635', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3882,C5660,-37.806567309722695,144.95502658681517,"{'latitude': '-37.806567309722695', 'longitude': '144.95502658681517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2653,10155W,-37.80476269838175,144.94922777133996,"{'latitude': '-37.80476269838175', 'longitude': '144.94922777133996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3941,C5798,-37.80395954199116,144.95548989782293,"{'latitude': '-37.80395954199116', 'longitude': '144.95548989782293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3942,C5800,-37.803932783966495,144.95549470757186,"{'latitude': '-37.803932783966495', 'longitude': '144.95549470757186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5178,C8008,-37.810453517080546,144.95253771771743,"{'latitude': '-37.810453517080546', 'longitude': '144.95253771771743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3514,6669S,-37.808883022891514,144.95828361591987,"{'latitude': '-37.808883022891514', 'longitude': '144.95828361591987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3601,7336E,-37.80537810506202,144.94933123203518,"{'latitude': '-37.80537810506202', 'longitude': '144.94933123203518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2633,10103W,-37.803471559047566,144.9479280887954,"{'latitude': '-37.803471559047566', 'longitude': '144.9479280887954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4268,C6868,-37.80940834052792,144.9557817779109,"{'latitude': '-37.80940834052792', 'longitude': '144.9557817779109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5491,12042E,-37.81253567407869,144.98330804701277,"{'latitude': '-37.81253567407869', 'longitude': '144.98330804701277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4319,C6976,-37.809336130975176,144.95626589693285,"{'latitude': '-37.809336130975176', 'longitude': '144.95626589693285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4044,C6126,-37.80449363067284,144.9523802440605,"{'latitude': '-37.80449363067284', 'longitude': '144.9523802440605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4302,C6940,-37.8093356516848,144.95606244657955,"{'latitude': '-37.8093356516848', 'longitude': '144.95606244657955', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3251,5802E,-37.807106293352206,144.95346088611086,"{'latitude': '-37.807106293352206', 'longitude': '144.95346088611086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3825,C5506,-37.80711670747934,144.95428638590482,"{'latitude': '-37.80711670747934', 'longitude': '144.95428638590482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3282,5846E,-37.806528893455734,144.95356284829148,"{'latitude': '-37.806528893455734', 'longitude': '144.95356284829148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4130,C6424,-37.803496275233954,144.95105059551076,"{'latitude': '-37.803496275233954', 'longitude': '144.95105059551076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5879,12906N,-37.79833223440656,144.964953915928,"{'latitude': '-37.79833223440656', 'longitude': '144.964953915928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5244,11513S,-37.8117530468802,144.95239831172455,"{'latitude': '-37.8117530468802', 'longitude': '144.95239831172455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3895,C5702,-37.80611672890922,144.95510711694146,"{'latitude': '-37.80611672890922', 'longitude': '144.95510711694146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3278,5838E,-37.80662168918761,144.95354649162206,"{'latitude': '-37.80662168918761', 'longitude': '144.95354649162206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4439,C7718,-37.80357997154879,144.95434658469168,"{'latitude': '-37.80357997154879', 'longitude': '144.95434658469168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4002,C6040,-37.806146545613586,144.95208866844425,"{'latitude': '-37.806146545613586', 'longitude': '144.95208866844425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3028,5125W,-37.80331620166535,144.95709440292953,"{'latitude': '-37.80331620166535', 'longitude': '144.95709440292953', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4281,C6898,-37.80927077090735,144.95587045729843,"{'latitude': '-37.80927077090735', 'longitude': '144.95587045729843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4266,C6864,-37.80942924377933,144.95577779777847,"{'latitude': '-37.80942924377933', 'longitude': '144.95577779777847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2684,10193W,-37.803720972479354,144.94941015473876,"{'latitude': '-37.803720972479354', 'longitude': '144.94941015473876', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5886,12905S,-37.79853551627522,144.965142058334,"{'latitude': '-37.79853551627522', 'longitude': '144.965142058334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3862,C5620,-37.80714143011748,144.9549240681294,"{'latitude': '-37.80714143011748', 'longitude': '144.9549240681294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2652,10153W,-37.80481793310244,144.94921772651412,"{'latitude': '-37.80481793310244', 'longitude': '144.94921772651412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4370,C7174,-37.80741375196129,144.95321945888054,"{'latitude': '-37.80741375196129', 'longitude': '144.95321945888054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3973,C5914,-37.80448176840822,144.9538948503972,"{'latitude': '-37.80448176840822', 'longitude': '144.9538948503972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2664,10171W,-37.80429710830276,144.94930866478808,"{'latitude': '-37.80429710830276', 'longitude': '144.94930866478808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4444,C7734,-37.80317433294745,144.95072564926573,"{'latitude': '-37.80317433294745', 'longitude': '144.95072564926573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3909,C5732,-37.805128137732524,144.9552798098799,"{'latitude': '-37.805128137732524', 'longitude': '144.9552798098799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3809,C5454,-37.80749564751712,144.95445854052207,"{'latitude': '-37.80749564751712', 'longitude': '144.95445854052207', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5584,12202N,-37.80927403563136,144.9740444973502,"{'latitude': '-37.80927403563136', 'longitude': '144.9740444973502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
7053,4666Ea,-37.805653516399715,144.95948789451333,"{'latitude': '-37.805653516399715', 'longitude': '144.95948789451333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4003,C6042,-37.80612335462928,144.952092831316,"{'latitude': '-37.80612335462928', 'longitude': '144.952092831316', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
