,rd_seg_id,marker_id,rd_seg_dsc,geometry,centroid,lati,long,area_m2,bay_id,status
953,23254,13809S,Docklands Drive between Waterfront Way and Pearl River Road,"MULTIPOLYGON (((144.938801388841 -37.81456641131, 144.938800529769 -37.81456674863, 144.938754535463 -37.814584138141, 144.938708276652 -37.814601071516, 144.938702961277 -37.814603000694, 144.938691540879 -37.814582729855, 144.938788703992 -37.814547002395, 144.938801388841 -37.81456641131)))",POINT (144.9387460764828 -37.81457492427912),-37.81457492427912,144.9387460764828,14.332785141489564,,Unknown
954,22281,20081W,Anderson Street between Fairlie Court and Clowes Street,"MULTIPOLYGON (((144.984185169928 -37.831600499012, 144.984160216348 -37.831597242055, 144.984172642913 -37.831537348162, 144.984197596473 -37.831540605116, 144.984185169928 -37.831600499012)))",POINT (144.9841789064147 -37.83156892359027),-37.83156892359027,144.98417890641466,9.199502756273594,,Unknown
955,22287,20304E,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.985846931645 -37.832996206318, 144.98583210064 -37.833062578362, 144.98580840293 -37.833059246808, 144.98582323393 -37.832992875669, 144.985846931645 -37.832996206318)))",POINT (144.9858276673024 -37.83302772683756),-37.83302772683756,144.9858276673024,9.722338133097617,,Unknown
956,22287,20326E,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.986026912709 -37.832135223761, 144.986016574159 -37.83218502886, 144.985996152548 -37.832182362586, 144.986006491111 -37.832132557489, 144.986026912709 -37.832135223761)))",POINT (144.9860115326312 -37.83215879317665),-37.832158793176646,144.9860115326312,6.260722320559231,,Unknown
957,22281,20032E,Anderson Street between Fairlie Court and Clowes Street,"MULTIPOLYGON (((144.984223473926 -37.831925782028, 144.984212099068 -37.831981390813, 144.984184502578 -37.831977838981, 144.98419587743 -37.8319222311, 144.984223473926 -37.831925782028)))",POINT (144.9842039882809 -37.83195181076447),-37.831951810764465,144.98420398828094,9.438969552630688,,Unknown
958,21588,12103W,Clarendon Street between Albert Street and Victoria Parade,"MULTIPOLYGON (((144.983492256881 -37.810090957643, 144.983483581523 -37.810142749443, 144.983459522019 -37.810140212442, 144.983468198529 -37.810088420663, 144.983492256881 -37.810090957643)))",POINT (144.9834758897 -37.81011558525105),-37.81011558525105,144.98347588970003,7.5980345369149385,,Unknown
959,22227,20650N,Domain Road between Millswyn Street and Park Street,"MULTIPOLYGON (((144.98163455599 -37.833958875462, 144.981630118327 -37.833980200503, 144.981562710822 -37.833971377626, 144.981567148504 -37.833950052587, 144.98163455599 -37.833958875462)))",POINT (144.9815986334105 -37.83396512654498),-37.83396512654498,144.98159863341053,8.849593237856215,,Unknown
960,22277,20272E,St Leonards Court from Anderson Street,"MULTIPOLYGON (((144.98554365175 -37.82980337261, 144.98556135476 -37.829798734362, 144.985563774912 -37.829802575133, 144.985566721543 -37.829810536081, 144.985568041158 -37.829818663844, 144.985567844089 -37.829825909539, 144.985566754606 -37.829832756063, 144.985564031641 -37.829839672866, 144.985560391458 -37.829846350483, 144.985556416776 -37.829851624652, 144.985540691461 -37.829842659229, 144.985542915148 -37.829840592354, 144.9855447766 -37.829838307255, 144.985546382265 -37.829835902061, 144.985547720251 -37.829833394583, 144.985548780651 -37.829830803391, 144.985549555612 -37.829828147673, 144.985550039394 -37.829825447097, 144.985550228949 -37.82982272167, 144.985550189633 -37.829820085663, 144.985549876829 -37.829817459304, 144.985549297108 -37.829814859982, 144.98554845428 -37.829812304783, 144.985547353886 -37.829809810501, 144.985546003158 -37.829807393532, 144.985544536598 -37.82980501077, 144.98554365175 -37.82980337261)))",POINT (144.9855564949413 -37.82982449710763),-37.82982449710763,144.9855564949413,5.31285410996272,,Unknown
961,22287,20377W,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.986106575808 -37.831440019297, 144.986083438164 -37.831437001982, 144.986093971811 -37.831386199901, 144.986117109416 -37.831389218114, 144.986106575808 -37.831440019297)))",POINT (144.9861002737718 -37.83141310979292),-37.83141310979292,144.9861002737718,7.2348516560855,,Unknown
962,21573,15548N,Albert Street between Hoddle Street and Simpson Street,"MULTIPOLYGON (((144.989382353668 -37.810977319784, 144.989447241161 -37.810984387219, 144.989443794031 -37.811004306619, 144.989378907632 -37.810997240102, 144.989382353668 -37.810977319784)))",POINT (144.9894130739156 -37.81099081337636),-37.81099081337636,144.98941307391559,7.890679212232021,,Unknown
963,22287,20351W,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.985966012163 -37.832116421552, 144.985955196805 -37.832168758906, 144.985932183231 -37.832165767112, 144.985942999741 -37.832113429781, 144.985966012163 -37.832116421552)))",POINT (144.9859490979364 -37.83214109455066),-37.832141094550664,144.98594909793636,7.412179902839034,,Unknown
964,22290,20472E,Airlie Street between Clowes Street and The Righi,"MULTIPOLYGON (((144.987085782145 -37.831552846172, 144.987075487193 -37.831604504943, 144.987048744262 -37.831601152217, 144.987059039231 -37.831549493449, 144.987085782145 -37.831552846172)))",POINT (144.9870672632072 -37.83157699919802),-37.83157699919802,144.98706726320722,8.486235964384546,,Unknown
965,22716,20145W,Anderson Street between Clowes Street and St Leonards Court,"MULTIPOLYGON (((144.984549118806 -37.829776560255, 144.984538761912 -37.829829355926, 144.98451309635 -37.829826188694, 144.984523453285 -37.829773392125, 144.984549118806 -37.829776560255)))",POINT (144.984531107557 -37.82980137422296),-37.82980137422296,144.98453110755696,8.317252466181126,,Unknown
966,22290,20462E,Airlie Street between Clowes Street and The Righi,"MULTIPOLYGON (((144.987028934058 -37.831838102366, 144.987018396852 -37.831890978982, 144.986991821414 -37.83188764713, 144.98700235975 -37.831834771437, 144.987028934058 -37.831838102366)))",POINT (144.9870103780081 -37.83186287519531),-37.831862875195306,144.98701037800808,8.631648257075229,,Unknown
967,22710,20618N,Domain Road between Hope Street and Millswyn Street,"MULTIPOLYGON (((144.980506542474 -37.833812942049, 144.980572963505 -37.833821553954, 144.980568567421 -37.833842885073, 144.980502145261 -37.833834272245, 144.980506542474 -37.833812942049)))",POINT (144.9805375548544 -37.83382791339009),-37.83382791339009,144.98053755485444,8.71810049079295,,Unknown
968,22288,20288E,Walsh Street between Domain Road and Acland Street,"MULTIPOLYGON (((144.985706830828 -37.833566728643, 144.985717400931 -37.833515361303, 144.9857404594 -37.833518346701, 144.985729889337 -37.833569713143, 144.985706830828 -37.833566728643)))",POINT (144.9857236450964 -37.83354253741705),-37.83354253741705,144.98572364509644,7.287593944190045,,Unknown
969,22284,20203S,Acland Street between Anderson Street and Walsh Street,"MULTIPOLYGON (((144.984572239917 -37.833363815987, 144.984568849797 -37.833380834339, 144.984510137996 -37.833373477733, 144.98451352813 -37.833356459383, 144.984572239917 -37.833363815987)))",POINT (144.98454118896 -37.83336864686084),-37.83336864686084,144.98454118896,6.137647126856841,,Unknown
970,22227,20652N,Domain Road between Millswyn Street and Park Street,"MULTIPOLYGON (((144.98163455599 -37.833958875462, 144.981701963519 -37.833967697398, 144.98169752585 -37.833989023343, 144.981630118327 -37.833980200503, 144.98163455599 -37.833958875462)))",POINT (144.9816660411525 -37.83397394921155),-37.83397394921155,144.98166604115252,8.849767533921419,,Unknown
971,22273,20378E,Walsh Street between Clowes Street and Alexandra Avenue,"MULTIPOLYGON (((144.986405578302 -37.830272517819, 144.986395058286 -37.830324964821, 144.986371959091 -37.830322050057, 144.986382479122 -37.830269603057, 144.986405578302 -37.830272517819)))",POINT (144.9863887686997 -37.83029728394135),-37.83029728394135,144.9863887686997,7.44410753023105,,Unknown
972,21588,12105W,Clarendon Street between Albert Street and Victoria Parade,"MULTIPOLYGON (((144.983500933385 -37.810039164959, 144.983492256881 -37.810090957643, 144.983468198529 -37.810088420663, 144.983476875024 -37.810036628883, 144.983500933385 -37.810039164959)))",POINT (144.983484565985 -37.81006379306574),-37.81006379306574,144.98348456598495,7.597901922079286,,Unknown
973,21573,15546N,Albert Street between Hoddle Street and Simpson Street,"MULTIPOLYGON (((144.989317467299 -37.810970253234, 144.989382353668 -37.810977319784, 144.989378907632 -37.810997240102, 144.989314020136 -37.810990172629, 144.989317467299 -37.810970253234)))",POINT (144.9893481873914 -37.81098374649278),-37.81098374649278,144.98934818739139,7.890677549009659,,Unknown
974,22280,20104E,Anderson Street between St Leonards Court and Alexandra Avenue,"MULTIPOLYGON (((144.984781978199 -37.829149147606, 144.984773299244 -37.829194987005, 144.984744356797 -37.829191540244, 144.984753034659 -37.829145699927, 144.984781978199 -37.829149147606)))",POINT (144.9847631672152 -37.82917034352717),-37.82917034352717,144.98476316721516,8.130290726608997,,Unknown
975,22714,20037W,Anderson Street between Acland Street and Fairlie Court,"MULTIPOLYGON (((144.983927118429 -37.832854470286, 144.983915742907 -37.832910088932, 144.983890967666 -37.832906901654, 144.983902343231 -37.832851282111, 144.983927118429 -37.832854470286)))",POINT (144.9839090430308 -37.83288068571594),-37.83288068571594,144.98390904303085,8.475638090886841,,Unknown
976,22227,20658N,Domain Road between Millswyn Street and Park Street,"MULTIPOLYGON (((144.981910770853 -37.833994994988, 144.981906347982 -37.834016322096, 144.981832342109 -37.834006668026, 144.981836765001 -37.833985340921, 144.981910770853 -37.833994994988)))",POINT (144.9818715564862 -37.83400083150826),-37.83400083150826,144.9818715564862,9.715060549100725,,Unknown
977,21583,15727S,Victoria Parade between Simpson Street and Powlett Street,"MULTIPOLYGON (((144.988302233618 -37.809815243075, 144.98837044698 -37.809822729285, 144.988367133488 -37.809841734437, 144.988298920109 -37.809834248225, 144.988302233618 -37.809815243075)))",POINT (144.9883346835487 -37.8098284887559),-37.8098284887559,144.98833468354871,7.916451158123842,,Unknown
978,22716,20137W,Anderson Street between Clowes Street and St Leonards Court,"MULTIPOLYGON (((144.984496805491 -37.830043014987, 144.984471141311 -37.830039836053, 144.984482025837 -37.829984563978, 144.984507688863 -37.82998774289, 144.984496805491 -37.830043014987)))",POINT (144.984489415331 -37.83001378967937),-37.83001378967937,144.98448941533096,8.708197177787458,,Unknown
979,22287,20328E,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.986006491111 -37.832132557489, 144.986016829659 -37.83208275239, 144.986037251244 -37.83208541866, 144.986026912709 -37.832135223761, 144.986006491111 -37.832132557489)))",POINT (144.9860218711802 -37.83210898807766),-37.832108988077664,144.9860218711802,6.260715463446124,,Unknown
980,22283,20208N,Fairlie Court from Anderson Street,"MULTIPOLYGON (((144.984282154278 -37.832620175247, 144.984285541757 -37.832603296539, 144.984348394659 -37.832611231513, 144.984345007194 -37.832628110223, 144.984282154278 -37.832620175247)))",POINT (144.984315274472 -37.83261570338082),-37.83261570338082,144.984315274472,6.518989916202019,,Unknown
981,22268,20235S,Clowes Street between Anderson Street and Walsh Street,"MULTIPOLYGON (((144.986024961239 -37.830777391053, 144.985956802307 -37.830769044498, 144.985960304778 -37.830751052943, 144.986028462559 -37.830759399476, 144.986024961239 -37.830777391053)))",POINT (144.9859926326793 -37.83076422201283),-37.83076422201283,144.98599263267926,7.524192199770665,,Unknown
982,22290,20476E,Airlie Street between Clowes Street and The Righi,"MULTIPOLYGON (((144.987106371975 -37.831449529526, 144.98709607708 -37.831501187399, 144.987069334185 -37.831497834679, 144.987079629098 -37.831446176809, 144.987106371975 -37.831449529526)))",POINT (144.9870878530839 -37.83147368210617),-37.83147368210617,144.98708785308395,8.486071223954058,,Unknown
983,22287,20327W,Walsh Street between Acland Street and Clowes Street,"MULTIPOLYGON (((144.985823518651 -37.832820395363, 144.985812411723 -37.832873961418, 144.98578619289 -37.832870541669, 144.985797299836 -37.832816975617, 144.985823518651 -37.832820395363)))",POINT (144.9858048557744 -37.83284546851984),-37.83284546851984,144.98580485577438,8.644546994392943,,Unknown
984,21987,15051W,Charles Street between Jolimont Street and Palmer Street,"MULTIPOLYGON (((144.981046057854 -37.818353721389, 144.981020653009 -37.818350934599, 144.981029586575 -37.81829969722, 144.981054991379 -37.818302484909, 144.981046057854 -37.818353721389)))",POINT (144.9810378221709 -37.81832670950615),-37.818326709506145,144.98103782217095,7.949151825455529,,Unknown
985,22284,20213S,Acland Street between Anderson Street and Walsh Street,"MULTIPOLYGON (((144.984132764018 -37.833310151468, 144.984200371294 -37.833318387822, 144.984197092596 -37.833335317052, 144.984129485305 -37.833327080695, 144.984132764018 -37.833310151468)))",POINT (144.9841649283036 -37.83332273425961),-37.83332273425961,144.9841649283036,7.0211839106575535,,Unknown
986,22716,20135W,Anderson Street between Clowes Street and St Leonards Court,"MULTIPOLYGON (((144.984496805491 -37.830043014987, 144.98448592099 -37.830098286162, 144.984460257928 -37.830095107245, 144.984471141311 -37.830039836053, 144.984496805491 -37.830043014987)))",POINT (144.9844785314733 -37.83006906091585),-37.830069060915854,144.98447853147331,8.70806877216067,,Unknown
987,22281,20063W,Anderson Street between Fairlie Court and Clowes Street,"MULTIPOLYGON (((144.984075003239 -37.832131420575, 144.984063627938 -37.832187040149, 144.984038851819 -37.832183851988, 144.984050228249 -37.832128233338, 144.984075003239 -37.832131420575)))",POINT (144.9840569277903 -37.83215763675636),-37.832157636756364,144.9840569277903,8.475700576590045,,Unknown
988,22290,20458E,Airlie Street between Clowes Street and The Righi,"MULTIPOLYGON (((144.987007858518 -37.831943854676, 144.986997321303 -37.831996730388, 144.986970746964 -37.83199339855, 144.986981284197 -37.831940522841, 144.987007858518 -37.831943854676)))",POINT (144.9869893027449 -37.83196862661676),-37.83196862661676,144.98698930274492,8.631431061504328,,Unknown
989,22290,20469W,Airlie Street between Clowes Street and The Righi,"MULTIPOLYGON (((144.987002862858 -37.83161410347, 144.986992020101 -37.831667855311, 144.986967743307 -37.831664774534, 144.986978586081 -37.831611022695, 144.987002862858 -37.83161410347)))",POINT (144.9869853030861 -37.83163943900563),-37.831639439005635,144.9869853030861,8.020604069815166,,Unknown
990,22268,20259S,Clowes Street between Anderson Street and Walsh Street,"MULTIPOLYGON (((144.985085824492 -37.830615505301, 144.98515280233 -37.830623696969, 144.985148647524 -37.830645070264, 144.985081668531 -37.830636878575, 144.985085824492 -37.830615505301)))",POINT (144.9851172356827 -37.83063028780361),-37.83063028780361,144.9851172356827,8.783207331778199,,Unknown
991,22284,20209S,Acland Street between Anderson Street and Walsh Street,"MULTIPOLYGON (((144.984267979698 -37.833326625058, 144.984335587007 -37.833334861336, 144.984332308339 -37.83335179057, 144.984264699903 -37.83334355337, 144.984267979698 -37.833326625058)))",POINT (144.9843001439868 -37.8333392076412),-37.833339207641195,144.98430014398676,7.021093670810992,,Unknown
