st_marker_id,status,db_read_time
C7748,Unoccupied,2021-08-27 20:20:30.774224
C7728,Unoccupied,2021-08-27 20:20:30.774224
C5434,Present,2021-08-27 20:20:30.774224
C7242,Unoccupied,2021-08-27 20:20:30.774224
7675S,Unoccupied,2021-08-27 20:20:30.774224
C5614,Unoccupied,2021-08-27 20:20:30.774224
C7734A,Unoccupied,2021-08-27 20:20:30.774224
C5878,Present,2021-08-27 20:20:30.774224
10180E,Unoccupied,2021-08-27 20:20:30.774224
C5706,Unoccupied,2021-08-27 20:20:30.774224
10179W,Unoccupied,2021-08-27 20:20:30.774224
C7730,Unoccupied,2021-08-27 20:20:30.774224
C5658,Unoccupied,2021-08-27 20:20:30.774224
C6924,Unoccupied,2021-08-27 20:20:30.774224
C6400,Unoccupied,2021-08-27 20:20:30.774224
C9202,Present,2021-08-27 20:20:30.774224
7595S,Present,2021-08-27 20:20:30.774224
10185W,Unoccupied,2021-08-27 20:20:30.774224
C6378,Unoccupied,2021-08-27 20:20:30.774224
C5702,Present,2021-08-27 20:20:30.774224
C7740,Unoccupied,2021-08-27 20:20:30.774224
C5622,Unoccupied,2021-08-27 20:20:30.774224
10116E,Present,2021-08-27 20:20:30.774224
10184E,Unoccupied,2021-08-27 20:20:30.774224
C5536,Unoccupied,2021-08-27 20:20:30.774224
7329W,Unoccupied,2021-08-27 20:20:30.774224
C9162,Unoccupied,2021-08-27 20:20:30.774224
C6376,Unoccupied,2021-08-27 20:20:30.774224
C6974,Unoccupied,2021-08-27 20:20:30.774224
12909S,Unoccupied,2021-08-27 20:20:30.774224
C6894,Unoccupied,2021-08-27 20:20:30.774224
C7736B,Unoccupied,2021-08-27 20:20:30.774224
C5788,Unoccupied,2021-08-27 20:20:30.774224
6254N,Present,2021-08-27 20:20:30.774224
5824E,Unoccupied,2021-08-27 20:20:30.774224
C6904,Unoccupied,2021-08-27 20:20:30.774224
C5732,Present,2021-08-27 20:20:30.774224
C5610,Present,2021-08-27 20:20:30.774224
C5648,Present,2021-08-27 20:20:30.774224
C7156,Unoccupied,2021-08-27 20:20:30.774224
C6922,Unoccupied,2021-08-27 20:20:30.774224
12907S,Unoccupied,2021-08-27 20:20:30.774224
C6392,Unoccupied,2021-08-27 20:20:30.774224
7599S,Present,2021-08-27 20:20:30.774224
7784N,Present,2021-08-27 20:20:30.774224
10169W,Unoccupied,2021-08-27 20:20:30.774224
10151W,Unoccupied,2021-08-27 20:20:30.774224
C6374,Unoccupied,2021-08-27 20:20:30.774224
11502N,Present,2021-08-27 20:20:30.774224
11511S,Present,2021-08-27 20:20:30.774224
6259S,Present,2021-08-27 20:20:30.774224
5349W,Unoccupied,2021-08-27 20:20:30.774224
5846E,Unoccupied,2021-08-27 20:20:30.774224
5444E,Unoccupied,2021-08-27 20:20:30.774224
7089S,Unoccupied,2021-08-27 20:20:30.774224
C5510,Unoccupied,2021-08-27 20:20:30.774224
C5506,Unoccupied,2021-08-27 20:20:30.774224
C5638,Unoccupied,2021-08-27 20:20:30.774224
C5656,Unoccupied,2021-08-27 20:20:30.774224
C5654,Unoccupied,2021-08-27 20:20:30.774224
C5576,Unoccupied,2021-08-27 20:20:30.774224
C5458,Unoccupied,2021-08-27 20:20:30.774224
C5626,Present,2021-08-27 20:20:30.774224
C6934,Unoccupied,2021-08-27 20:20:30.774224
C6880,Unoccupied,2021-08-27 20:20:30.774224
C668,Unoccupied,2021-08-27 20:20:30.774224
C6662,Present,2021-08-27 20:20:30.774224
C6658,Unoccupied,2021-08-27 20:20:30.774224
C6990,Present,2021-08-27 20:20:30.774224
12906N,Present,2021-08-27 20:20:30.774224
10119W,Present,2021-08-27 20:20:30.774224
11510N,Present,2021-08-27 20:20:30.774224
5840E,Unoccupied,2021-08-27 20:20:30.774224
C5778,Present,2021-08-27 20:20:30.774224
C6124,Unoccupied,2021-08-27 20:20:30.774224
C5888,Unoccupied,2021-08-27 20:20:30.774224
C6300,Present,2021-08-27 20:20:30.774224
6197W,Present,2021-08-27 20:20:30.774224
C5910,Present,2021-08-27 20:20:30.774224
C5900,Unoccupied,2021-08-27 20:20:30.774224
C5856,Unoccupied,2021-08-27 20:20:30.774224
C7716,Present,2021-08-27 20:20:30.774224
5098E,Present,2021-08-27 20:20:30.774224
6257S,Present,2021-08-27 20:20:30.774224
6223W,Present,2021-08-27 20:20:30.774224
C6406,Unoccupied,2021-08-27 20:20:30.774224
11512N,Present,2021-08-27 20:20:30.774224
C5898,Present,2021-08-27 20:20:30.774224
C5914,Present,2021-08-27 20:20:30.774224
7592N,Present,2021-08-27 20:20:30.774224
5834E,Unoccupied,2021-08-27 20:20:30.774224
10102E,Present,2021-08-27 20:20:30.774224
C6072,Unoccupied,2021-08-27 20:20:30.774224
C5470,Present,2021-08-27 20:20:30.774224
6221W,Unoccupied,2021-08-27 20:20:30.774224
C6408,Unoccupied,2021-08-27 20:20:30.774224
C5922,Present,2021-08-27 20:20:30.774224
6034E,Present,2021-08-27 20:20:30.774224
C7232,Unoccupied,2021-08-27 20:20:30.774224
5802E,Unoccupied,2021-08-27 20:20:30.774224
C5504,Unoccupied,2021-08-27 20:20:30.774224
C8004,Unoccupied,2021-08-27 20:20:30.774224
C5762,Unoccupied,2021-08-27 20:20:30.774224
4533W,Present,2021-08-27 20:20:30.774224
C5418,Present,2021-08-27 20:20:30.774224
7579S,Present,2021-08-27 20:20:30.774224
C7116,Unoccupied,2021-08-27 20:20:30.774224
C7142,Unoccupied,2021-08-27 20:20:30.774224
C6682,Unoccupied,2021-08-27 20:20:30.774224
C7210,Unoccupied,2021-08-27 20:20:30.774224
C9198,Unoccupied,2021-08-27 20:20:30.774224
C7218,Unoccupied,2021-08-27 20:20:30.774224
C7008,Unoccupied,2021-08-27 20:20:30.774224
C5726,Present,2021-08-27 20:20:30.774224
C6944,Present,2021-08-27 20:20:30.774224
C5858,Unoccupied,2021-08-27 20:20:30.774224
C5508,Present,2021-08-27 20:20:30.774224
10181W,Present,2021-08-27 20:20:30.774224
5419W,Unoccupied,2021-08-27 20:20:30.774224
C5942,Unoccupied,2021-08-27 20:20:30.774224
C7212,Present,2021-08-27 20:20:30.774224
C6414,Present,2021-08-27 20:20:30.774224
C6858,Unoccupied,2021-08-27 20:20:30.774224
C5482,Unoccupied,2021-08-27 20:20:30.774224
7634N,Unoccupied,2021-08-27 20:20:30.774224
6253S,Present,2021-08-27 20:20:30.774224
7586N,Unoccupied,2021-08-27 20:20:30.774224
C7746,Unoccupied,2021-08-27 20:20:30.774224
C7002,Unoccupied,2021-08-27 20:20:30.774224
C5854,Present,2021-08-27 20:20:30.774224
C5652,Unoccupied,2021-08-27 20:20:30.774224
C666,Present,2021-08-27 20:20:30.774224
10122E,Unoccupied,2021-08-27 20:20:30.774224
C5880,Present,2021-08-27 20:20:30.774224
C5422,Unoccupied,2021-08-27 20:20:30.774224
10194E,Unoccupied,2021-08-27 20:20:30.774224
6661S,Unoccupied,2021-08-27 20:20:30.774224
7632N,Unoccupied,2021-08-27 20:20:30.774224
4531W,Unoccupied,2021-08-27 20:20:30.774224
C768,Present,2021-08-27 20:20:30.774224
3690N,Present,2021-08-27 20:20:30.774224
7063S,Unoccupied,2021-08-27 20:20:30.774224
C6972,Unoccupied,2021-08-27 20:20:30.774224
4580E,Unoccupied,2021-08-27 20:20:30.774224
7638N,Unoccupied,2021-08-27 20:20:30.774224
7640N,Unoccupied,2021-08-27 20:20:30.774224
7588N,Present,2021-08-27 20:20:30.774224
5347W,Unoccupied,2021-08-27 20:20:30.774224
7628N,Unoccupied,2021-08-27 20:20:30.774224
C6950,Unoccupied,2021-08-27 20:20:30.774224
7636N,Present,2021-08-27 20:20:30.774224
C670,Unoccupied,2021-08-27 20:20:30.774224
7624N,Unoccupied,2021-08-27 20:20:30.774224
C830,Unoccupied,2021-08-27 20:20:30.774224
4692Ea,Unoccupied,2021-08-27 20:20:30.774224
C2876,Present,2021-08-27 20:20:30.774224
C5528,Unoccupied,2021-08-27 20:20:30.774224
C6280,Unoccupied,2021-08-27 20:20:30.774224
C798,Unoccupied,2021-08-27 20:20:30.774224
2888N,Unoccupied,2021-08-27 20:20:30.774224
683W,Unoccupied,2021-08-27 20:20:30.774224
2897S,Present,2021-08-27 20:20:30.774224
C824,Unoccupied,2021-08-27 20:20:30.774224
791W,Unoccupied,2021-08-27 20:20:30.774224
6251S,Present,2021-08-27 20:20:30.774224
7095S,Unoccupied,2021-08-27 20:20:30.774224
7085S,Unoccupied,2021-08-27 20:20:30.774224
6265S,Unoccupied,2021-08-27 20:20:30.774224
7078N,Unoccupied,2021-08-27 20:20:30.774224
C822,Unoccupied,2021-08-27 20:20:30.774224
C5450,Present,2021-08-27 20:20:30.774224
7081S,Present,2021-08-27 20:20:30.774224
816E,Unoccupied,2021-08-27 20:20:30.774224
C5710,Unoccupied,2021-08-27 20:20:30.774224
7741S,Unoccupied,2021-08-27 20:20:30.774224
2886N,Unoccupied,2021-08-27 20:20:30.774224
769W,Unoccupied,2021-08-27 20:20:30.774224
2893S,Unoccupied,2021-08-27 20:20:30.774224
C806,Present,2021-08-27 20:20:30.774224
2890N,Unoccupied,2021-08-27 20:20:30.774224
C6048,Unoccupied,2021-08-27 20:20:30.774224
3705S,Present,2021-08-27 20:20:30.774224
1903S,Unoccupied,2021-08-27 20:20:30.774224
6217W,Unoccupied,2021-08-27 20:20:30.774224
631W,Present,2021-08-27 20:20:30.774224
4592E,Present,2021-08-27 20:20:30.774224
2195S,Unoccupied,2021-08-27 20:20:30.774224
C6884,Unoccupied,2021-08-27 20:20:30.774224
C6286,Unoccupied,2021-08-27 20:20:30.774224
7091S,Unoccupied,2021-08-27 20:20:30.774224
C5426,Unoccupied,2021-08-27 20:20:30.774224
1908N,Unoccupied,2021-08-27 20:20:30.774224
5795W,Unoccupied,2021-08-27 20:20:30.774224
C6340,Unoccupied,2021-08-27 20:20:30.774224
5050E,Unoccupied,2021-08-27 20:20:30.774224
C5700,Unoccupied,2021-08-27 20:20:30.774224
C5768,Unoccupied,2021-08-27 20:20:30.774224
6189W,Unoccupied,2021-08-27 20:20:30.774224
C790,Present,2021-08-27 20:20:30.774224
6215W,Present,2021-08-27 20:20:30.774224
7622N,Present,2021-08-27 20:20:30.774224
7674N,Unoccupied,2021-08-27 20:20:30.774224
C5448,Present,2021-08-27 20:20:30.774224
7663S,Unoccupied,2021-08-27 20:20:30.774224
738E,Unoccupied,2021-08-27 20:20:30.774224
C6690,Present,2021-08-27 20:20:30.774224
7079S,Unoccupied,2021-08-27 20:20:30.774224
7672N,Unoccupied,2021-08-27 20:20:30.774224
5086E,Unoccupied,2021-08-27 20:20:30.774224
7676N,Unoccupied,2021-08-27 20:20:30.774224
C5628,Unoccupied,2021-08-27 20:20:30.774224
7620N,Unoccupied,2021-08-27 20:20:30.774224
5066E,Unoccupied,2021-08-27 20:20:30.774224
C5874,Unoccupied,2021-08-27 20:20:30.774224
6191W,Unoccupied,2021-08-27 20:20:30.774224
10193W,Unoccupied,2021-08-27 20:20:30.774224
C6068,Unoccupied,2021-08-27 20:20:30.774224
694E,Unoccupied,2021-08-27 20:20:30.774224
1906N,Unoccupied,2021-08-27 20:20:30.774224
7723S,Present,2021-08-27 20:20:30.774224
7673S,Present,2021-08-27 20:20:30.774224
C6652,Present,2021-08-27 20:20:30.774224
7101S,Unoccupied,2021-08-27 20:20:30.774224
6195W,Unoccupied,2021-08-27 20:20:30.774224
5084E,Unoccupied,2021-08-27 20:20:30.774224
11514N,Present,2021-08-27 20:20:30.774224
C6698,Unoccupied,2021-08-27 20:20:30.774224
4517W,Unoccupied,2021-08-27 20:20:30.774224
6672N,Unoccupied,2021-08-27 20:20:30.774224
C6686,Present,2021-08-27 20:20:30.774224
5417W,Unoccupied,2021-08-27 20:20:30.774224
C6706,Present,2021-08-27 20:20:30.774224
7083S,Unoccupied,2021-08-27 20:20:30.774224
C6678,Present,2021-08-27 20:20:30.774224
10338E,Unoccupied,2021-08-27 20:20:30.774224
C7686,Unoccupied,2021-08-27 20:20:30.774224
6205W,Unoccupied,2021-08-27 20:20:30.774224
7735S,Unoccupied,2021-08-27 20:20:30.774224
C5452,Present,2021-08-27 20:20:30.774224
C6914,Present,2021-08-27 20:20:30.774224
11525S,Present,2021-08-27 20:20:30.774224
6199W,Unoccupied,2021-08-27 20:20:30.774224
11509S,Present,2021-08-27 20:20:30.774224
C7114,Present,2021-08-27 20:20:30.774224
C6068,Unoccupied,2021-08-27 20:20:30.774224
C6178,Present,2021-08-27 20:20:30.774224
11509S,Present,2021-08-27 20:20:30.774224
C7002,Unoccupied,2021-08-27 20:20:30.774224
770E,Unoccupied,2021-08-27 20:20:30.774224
C6832,Unoccupied,2021-08-27 20:20:30.774224
2195S,Unoccupied,2021-08-27 20:20:30.774224
C7166,Unoccupied,2021-08-27 20:20:30.774224
C6062,Unoccupied,2021-08-27 20:20:30.774224
10121W,Unoccupied,2021-08-27 20:20:30.774224
C6036,Unoccupied,2021-08-27 20:20:30.774224
2531S,Unoccupied,2021-08-27 20:20:30.774224
C9182,Unoccupied,2021-08-27 20:20:30.774224
C6632b,Unoccupied,2021-08-27 20:20:30.774224
C6996,Present,2021-08-27 20:20:30.774224
C826,Unoccupied,2021-08-27 20:20:30.774224
C798,Unoccupied,2021-08-27 20:20:30.774224
7597S,Unoccupied,2021-08-27 20:20:30.774224
5064E,Unoccupied,2021-08-27 20:20:30.774224
1775S,Unoccupied,2021-08-27 20:20:30.774224
5094E,Present,2021-08-27 20:20:30.774224
5102E,Unoccupied,2021-08-27 20:20:30.774224
5106E,Present,2021-08-27 20:20:30.774224
5092E,Unoccupied,2021-08-27 20:20:30.774224
7762N,Unoccupied,2021-08-27 20:20:30.774224
7599S,Present,2021-08-27 20:20:30.774224
5078E,Unoccupied,2021-08-27 20:20:30.774224
5108E,Present,2021-08-27 20:20:30.774224
10330E,Unoccupied,2021-08-27 20:20:30.774224
5098E,Present,2021-08-27 20:20:30.774224
6173W,Unoccupied,2021-08-27 20:20:30.774224
5104E,Unoccupied,2021-08-27 20:20:30.774224
7722N,Unoccupied,2021-08-27 20:20:30.774224
5080E,Unoccupied,2021-08-27 20:20:30.774224
6177W,Present,2021-08-27 20:20:30.774224
10324E,Unoccupied,2021-08-27 20:20:30.774224
10326E,Unoccupied,2021-08-27 20:20:30.774224
5062E,Unoccupied,2021-08-27 20:20:30.774224
10332E,Unoccupied,2021-08-27 20:20:30.774224
5100E,Present,2021-08-27 20:20:30.774224
15197S,Present,2021-08-27 20:35:34.646852
5121W,Unoccupied,2021-08-27 20:35:34.646852
5820E,Unoccupied,2021-08-27 20:35:34.646852
981W,Unoccupied,2021-08-27 20:35:34.646852
C6976,Unoccupied,2021-08-27 20:35:34.646852
12531S,Unoccupied,2021-08-27 20:35:34.646852
12341S,Unoccupied,2021-08-27 20:35:34.646852
9512N,Present,2021-08-27 20:35:34.646852
983W,Present,2021-08-27 20:35:34.646852
C7202,Unoccupied,2021-08-27 20:35:34.646852
C6878,Unoccupied,2021-08-27 20:35:34.646852
4462E,Unoccupied,2021-08-27 20:35:34.646852
C1104,Present,2021-08-27 20:35:34.646852
15020E,Unoccupied,2021-08-27 20:35:34.646852
4464E,Unoccupied,2021-08-27 20:35:34.646852
4450E,Unoccupied,2021-08-27 20:35:34.646852
C6636,Present,2021-08-27 20:35:34.646852
C6932,Unoccupied,2021-08-27 20:35:34.646852
C9000,Unoccupied,2021-08-27 20:35:34.646852
5143W,Unoccupied,2021-08-27 20:35:34.646852
12017W,Unoccupied,2021-08-27 20:35:34.646852
12809S,Unoccupied,2021-08-27 20:35:34.646852
12804N,Unoccupied,2021-08-27 20:35:34.646852
3945S,Unoccupied,2021-08-27 20:35:34.646852
12111W,Unoccupied,2021-08-27 20:35:34.646852
4483W,Unoccupied,2021-08-27 20:35:34.646852
7586N,Unoccupied,2021-08-27 20:35:34.646852
9427S,Unoccupied,2021-08-27 20:35:34.646852
13087S,Unoccupied,2021-08-27 20:35:34.646852
C100,Unoccupied,2021-08-27 20:35:34.646852
4458E,Unoccupied,2021-08-27 20:35:34.646852
1114E,Unoccupied,2021-08-27 20:35:34.646852
5836E,Unoccupied,2021-08-27 20:35:34.646852
9445S,Present,2021-08-27 20:35:34.646852
12003W,Unoccupied,2021-08-27 20:35:34.646852
3926N,Present,2021-08-27 20:35:34.646852
11971W,Unoccupied,2021-08-27 20:35:34.646852
4460E,Unoccupied,2021-08-27 20:35:34.646852
C1136,Unoccupied,2021-08-27 20:35:34.646852
C6852,Unoccupied,2021-08-27 20:35:34.646852
12345S,Unoccupied,2021-08-27 20:35:34.646852
2441S,Unoccupied,2021-08-27 20:35:34.646852
12083W,Unoccupied,2021-08-27 20:35:34.646852
12046E,Present,2021-08-27 20:35:34.646852
2384N,Unoccupied,2021-08-27 20:35:34.646852
C6628,Unoccupied,2021-08-27 20:35:34.646852
12202N,Present,2021-08-27 20:35:34.646852
6619S,Present,2021-08-27 20:35:34.646852
12069W,Unoccupied,2021-08-27 20:35:34.646852
2380N,Unoccupied,2021-08-27 20:35:34.646852
15199S,Unoccupied,2021-08-27 20:35:34.646852
C6834,Unoccupied,2021-08-27 20:35:34.646852
13040N,Unoccupied,2021-08-27 20:35:34.646852
5117W,Present,2021-08-27 20:35:34.646852
C148,Unoccupied,2021-08-27 20:35:34.646852
15160N,Unoccupied,2021-08-27 20:35:34.646852
C1121,Unoccupied,2021-08-27 20:35:34.646852
12539S,Present,2021-08-27 20:35:34.646852
6044E,Unoccupied,2021-08-27 20:35:34.646852
C13664,Unoccupied,2021-08-27 20:35:34.646852
13050N,Unoccupied,2021-08-27 20:35:34.646852
7098N,Present,2021-08-27 20:35:34.646852
8903W,Present,2021-08-27 20:35:34.646852
8897W,Unoccupied,2021-08-27 20:35:34.646852
7082N,Unoccupied,2021-08-27 20:35:34.646852
C6620,Unoccupied,2021-08-27 20:35:34.646852
C1124,Unoccupied,2021-08-27 20:35:34.646852
5832E,Unoccupied,2021-08-27 20:35:34.646852
3953S,Present,2021-08-27 20:35:34.646852
6229W,Unoccupied,2021-08-27 20:35:34.646852
4474E,Unoccupied,2021-08-27 20:35:34.646852
13054N,Present,2021-08-27 20:35:34.646852
8873W,Present,2021-08-27 20:35:34.646852
10055S,Unoccupied,2021-08-27 20:35:34.646852
3930N,Unoccupied,2021-08-27 20:35:34.646852
C7184,Unoccupied,2021-08-27 20:35:34.646852
977W,Unoccupied,2021-08-27 20:35:34.646852
7582N,Present,2021-08-27 20:35:34.646852
9453S,Present,2021-08-27 20:35:34.646852
6625S,Unoccupied,2021-08-27 20:35:34.646852
5852E,Unoccupied,2021-08-27 20:35:34.646852
10177W,Present,2021-08-27 20:35:34.646852
C6978,Present,2021-08-27 20:35:34.646852
3936N,Unoccupied,2021-08-27 20:35:34.646852
979W,Unoccupied,2021-08-27 20:35:34.646852
5119W,Present,2021-08-27 20:35:34.646852
15156N,Unoccupied,2021-08-27 20:35:34.646852
8885W,Present,2021-08-27 20:35:34.646852
C7180,Unoccupied,2021-08-27 20:35:34.646852
C7234,Unoccupied,2021-08-27 20:35:34.646852
7088N,Unoccupied,2021-08-27 20:35:34.646852
C7240,Unoccupied,2021-08-27 20:35:34.646852
C5454,Unoccupied,2021-08-27 20:35:34.646852
C7194,Unoccupied,2021-08-27 20:35:34.646852
7552N,Present,2021-08-27 20:35:34.646852
C664,Unoccupied,2021-08-27 20:35:34.646852
7590N,Unoccupied,2021-08-27 20:35:34.646852
C6632a,Present,2021-08-27 20:35:34.646852
C6900,Unoccupied,2021-08-27 20:35:34.646852
C116,Present,2021-08-27 20:35:34.646852
910E,Unoccupied,2021-08-27 20:35:34.646852
5435W,Unoccupied,2021-08-27 20:35:34.646852
11949W,Unoccupied,2021-08-27 20:35:34.646852
11975W,Unoccupied,2021-08-27 20:35:34.646852
13085S,Unoccupied,2021-08-27 20:35:34.646852
11969W,Unoccupied,2021-08-27 20:35:34.646852
C6962,Unoccupied,2021-08-27 20:35:34.646852
8895W,Present,2021-08-27 20:35:34.646852
5149W,Unoccupied,2021-08-27 20:35:34.646852
2394N,Present,2021-08-27 20:35:34.646852
C6826,Unoccupied,2021-08-27 20:35:34.646852
775W,Present,2021-08-27 20:35:34.646852
12551S,Unoccupied,2021-08-27 20:35:34.646852
15195S,Unoccupied,2021-08-27 20:35:34.646852
6576N,Present,2021-08-27 20:35:34.646852
C1118,Unoccupied,2021-08-27 20:35:34.646852
C6848,Unoccupied,2021-08-27 20:35:34.646852
975W,Unoccupied,2021-08-27 20:35:34.646852
91W,Unoccupied,2021-08-27 20:35:34.646852
C6986,Unoccupied,2021-08-27 20:35:34.646852
C5566,Unoccupied,2021-08-27 20:35:34.646852
C6984,Unoccupied,2021-08-27 20:35:34.646852
13272N,Unoccupied,2021-08-27 20:35:34.646852
783W,Present,2021-08-27 20:35:34.646852
12107W,Unoccupied,2021-08-27 20:35:34.646852
12555S,Unoccupied,2021-08-27 20:35:34.646852
10199W,Unoccupied,2021-08-27 20:35:34.646852
8875W,Unoccupied,2021-08-27 20:35:34.646852
4484E,Unoccupied,2021-08-27 20:35:34.646852
72E,Unoccupied,2021-08-27 20:35:34.646852
C9102,Unoccupied,2021-08-27 20:35:34.646852
8901W,Present,2021-08-27 20:35:34.646852
C5862,Unoccupied,2021-08-27 20:35:34.646852
1892N,Unoccupied,2021-08-27 20:35:34.646852
87W,Unoccupied,2021-08-27 20:35:34.646852
11973W,Unoccupied,2021-08-27 20:35:34.646852
C7192,Unoccupied,2021-08-27 20:35:34.646852
13083S,Unoccupied,2021-08-27 20:35:34.646852
5147W,Present,2021-08-27 20:35:34.646852
3932N,Unoccupied,2021-08-27 20:35:34.646852
11981W,Unoccupied,2021-08-27 20:35:34.646852
12041W,Present,2021-08-27 20:35:34.646852
973W,Unoccupied,2021-08-27 20:35:34.646852
C172,Unoccupied,2021-08-27 20:35:34.646852
4486E,Unoccupied,2021-08-27 20:35:34.646852
985W,Unoccupied,2021-08-27 20:35:34.646852
11953W,Unoccupied,2021-08-27 20:35:34.646852
C6616,Unoccupied,2021-08-27 20:35:34.646852
6621S,Unoccupied,2021-08-27 20:35:34.646852
C5904,Unoccupied,2021-08-27 20:35:34.646852
8889W,Present,2021-08-27 20:35:34.646852
C5748,Unoccupied,2021-08-27 20:35:34.646852
C7230,Unoccupied,2021-08-27 20:35:34.646852
13048N,Unoccupied,2021-08-27 20:35:34.646852
10164E,Present,2021-08-27 20:35:34.646852
10141W,Present,2021-08-27 20:35:34.646852
C6088,Unoccupied,2021-08-27 20:35:34.646852
C6138,Unoccupied,2021-08-27 20:35:34.646852
9447S,Present,2021-08-27 20:35:34.646852
6581S,Present,2021-08-27 20:35:34.646852
C6054,Unoccupied,2021-08-27 20:35:34.646852
C7224,Unoccupied,2021-08-27 20:35:34.646852
C6064,Present,2021-08-27 20:35:34.646852
671W,Unoccupied,2021-08-27 20:35:34.646852
4456E,Unoccupied,2021-08-27 20:35:34.646852
C6854,Unoccupied,2021-08-27 20:35:34.646852
C6120,Unoccupied,2021-08-27 20:35:34.646852
5830E,Unoccupied,2021-08-27 20:35:34.646852
C6876,Unoccupied,2021-08-27 20:35:34.646852
7584N,Unoccupied,2021-08-27 20:35:34.646852
12536N,Unoccupied,2021-08-27 20:35:34.646852
11607S,Unoccupied,2021-08-27 20:35:34.646852
C6110,Unoccupied,2021-08-27 20:35:34.646852
C7156,Unoccupied,2021-08-27 20:35:34.646852
6179W,Unoccupied,2021-08-27 20:35:34.646852
11947W,Unoccupied,2021-08-27 20:35:34.646852
C6114,Unoccupied,2021-08-27 20:35:34.646852
C7222,Unoccupied,2021-08-27 20:35:34.646852
C7148,Unoccupied,2021-08-27 20:35:34.646852
6627S,Unoccupied,2021-08-27 20:35:34.646852
6629S,Unoccupied,2021-08-27 20:35:34.646852
11977W,Unoccupied,2021-08-27 20:35:34.646852
5136E,Unoccupied,2021-08-27 20:35:34.646852
5123W,Unoccupied,2021-08-27 20:35:34.646852
12011W,Unoccupied,2021-08-27 20:35:34.646852
11979W,Unoccupied,2021-08-27 20:35:34.646852
12546N,Present,2021-08-27 20:35:34.646852
13274N,Present,2021-08-27 20:35:34.646852
12029W,Unoccupied,2021-08-27 20:35:34.646852
C6928,Unoccupied,2021-08-27 20:35:34.646852
C7178,Unoccupied,2021-08-27 20:35:34.646852
C6954,Unoccupied,2021-08-27 20:35:34.646852
8877W,Unoccupied,2021-08-27 20:35:34.646852
C5728,Unoccupied,2021-08-27 20:35:34.646852
6584N,Present,2021-08-27 20:35:34.646852
11521S,Present,2021-08-27 20:35:34.646852
7646N,Present,2021-08-27 20:35:34.646852
13081S,Present,2021-08-27 20:35:34.646852
C5430,Present,2021-08-27 20:35:34.646852
11985W,Unoccupied,2021-08-27 20:35:34.646852
C5550,Unoccupied,2021-08-27 20:35:34.646852
12005W,Unoccupied,2021-08-27 20:35:34.646852
C5562,Unoccupied,2021-08-27 20:35:34.646852
C6844,Unoccupied,2021-08-27 20:35:34.646852
6660N,Present,2021-08-27 20:35:34.646852
C5724,Present,2021-08-27 20:35:34.646852
C6642,Present,2021-08-27 20:35:34.646852
C6908,Unoccupied,2021-08-27 20:35:34.646852
10189W,Unoccupied,2021-08-27 20:35:34.646852
12545S,Unoccupied,2021-08-27 20:35:34.646852
12013W,Unoccupied,2021-08-27 20:35:34.646852
C7226,Unoccupied,2021-08-27 20:35:34.646852
5826E,Unoccupied,2021-08-27 20:35:34.646852
4468E,Unoccupied,2021-08-27 20:35:34.646852
7656N,Unoccupied,2021-08-27 20:35:34.646852
15006E,Unoccupied,2021-08-27 20:35:34.646852
10117W,Unoccupied,2021-08-27 20:35:34.646852
13073S,Unoccupied,2021-08-27 20:35:34.646852
