Census year,Block ID,CLUE small area,Dwelling number,Total employment in block,Parking spaces
2004,222,Carlton,50,93.0,10
2004,223,Carlton,51,67.0,23
2004,224,Carlton,136,94.0,129
2004,225,Carlton,53,11.0,13
2004,226,Carlton,60,33.0,17
2004,227,Carlton,102,14.0,25
2004,228,Carlton,96,86.0,77
2004,229,Carlton,75,1.0,34
2004,230,Carlton,92,20.0,75
2004,232,Carlton,35,36.0,34
2004,234,Carlton,49,21.0,43
2004,236,Carlton,35,8.0,11
2004,239,Carlton,5,506.0,210
2004,240,Carlton,6,377.0,21
2004,242,Carlton,4,308.0,220
2004,243,Carlton,4,430.0,187
2004,245,Carlton,374,331.0,392
2004,246,Carlton,91,312.0,144
2004,247,Carlton,20,590.0,657
2004,248,Carlton,30,109.0,90
2004,251,Carlton,126,721.0,329
2004,252,Carlton,141,297.0,220
2004,254,Carlton,123,349.0,204
2004,255,Carlton,198,641.0,259
2004,256,Carlton,8,1058.0,116
2004,257,Carlton,77,488.0,120
2004,258,Carlton,13,328.0,19
2004,259,Carlton,24,376.0,61
2004,260,Carlton,7,137.0,300
2004,263,Carlton,238,279.0,464
2004,265,Carlton,275,1096.0,661
2004,266,Carlton,102,612.0,78
2004,267,Carlton,64,431.0,256
2004,268,Carlton,295,383.0,165
2004,270,Parkville,6,5064.0,648
2004,301,North Melbourne,125,13.0,75
2004,305,North Melbourne,135,0.0,86
2004,307,North Melbourne,32,0.0,22
2004,308,North Melbourne,38,15.0,13
2004,312,North Melbourne,1,41.0,45
2004,324,North Melbourne,69,0.0,37
2004,325,North Melbourne,116,0.0,116
2004,327,North Melbourne,316,21.0,189
2004,329,North Melbourne,60,153.0,75
2004,331,North Melbourne,43,67.0,35
2004,332,North Melbourne,38,68.0,19
2004,333,North Melbourne,32,71.0,28
2004,334,North Melbourne,30,92.0,27
2004,335,North Melbourne,48,69.0,32
2004,336,North Melbourne,22,56.0,24
2004,337,North Melbourne,4,190.0,93
2004,338,North Melbourne,1,90.0,28
2004,339,North Melbourne,15,57.0,1
2004,340,North Melbourne,23,19.0,9
2004,341,North Melbourne,45,107.0,18
2004,342,North Melbourne,21,167.0,48
2004,343,North Melbourne,39,141.0,6
2004,344,North Melbourne,49,81.0,71
2004,345,North Melbourne,27,369.0,102
2004,346,North Melbourne,50,117.0,19
2004,347,North Melbourne,56,59.0,22
2004,350,North Melbourne,41,0.0,8
2004,352,North Melbourne,151,0.0,73
2004,353,North Melbourne,225,118.0,237
2004,354,North Melbourne,44,468.0,45
2004,355,North Melbourne,68,176.0,77
2004,356,North Melbourne,47,147.0,111
2004,357,North Melbourne,83,335.0,202
2004,358,North Melbourne,38,101.0,19
2004,359,North Melbourne,26,97.0,33
2004,360,North Melbourne,21,97.0,18
2004,361,North Melbourne,85,125.0,87
2004,362,North Melbourne,29,151.0,12
2004,364,North Melbourne,30,98.0,42
2004,365,North Melbourne,35,74.0,34
2004,366,North Melbourne,11,45.0,21
2004,367,North Melbourne,71,8.0,12
2004,368,North Melbourne,84,71.0,140
2004,369,North Melbourne,39,81.0,37
2004,370,North Melbourne,16,49.0,26
2004,372,North Melbourne,18,0.0,4
2004,375,North Melbourne,83,443.0,684
2004,376,North Melbourne,46,192.0,384
2004,377,North Melbourne,237,392.0,261
2004,378,North Melbourne,36,353.0,158
2004,402,West Melbourne (Residential),18,116.0,34
2004,403,West Melbourne (Residential),1,157.0,33
2004,404,West Melbourne (Residential),18,25.0,7
2004,409,West Melbourne (Residential),4,54.0,27
2004,413,West Melbourne (Residential),35,136.0,63
2004,414,West Melbourne (Residential),80,90.0,107
2004,415,West Melbourne (Residential),42,17.0,21
2004,418,West Melbourne (Residential),11,55.0,4
2004,419,West Melbourne (Residential),34,116.0,38
2004,420,West Melbourne (Residential),54,87.0,133
2004,423,West Melbourne (Residential),12,83.0,51
2004,424,West Melbourne (Residential),41,37.0,9
2004,426,West Melbourne (Residential),1,479.0,173
2004,427,West Melbourne (Residential),12,180.0,110
2004,428,West Melbourne (Residential),15,38.0,6
2004,429,West Melbourne (Residential),16,64.0,32
2004,430,West Melbourne (Residential),13,90.0,25
2004,431,West Melbourne (Residential),31,194.0,35
2004,432,West Melbourne (Residential),80,269.0,208
2004,434,West Melbourne (Residential),33,311.0,123
2004,435,West Melbourne (Residential),59,92.0,20
2004,436,West Melbourne (Residential),50,0.0,50
2004,437,West Melbourne (Residential),9,165.0,28
2004,438,West Melbourne (Residential),17,33.0,17
2004,439,West Melbourne (Residential),7,204.0,63
2004,440,West Melbourne (Residential),18,288.0,120
2004,444,West Melbourne (Residential),5,769.0,144
2004,505,Kensington,2,113.0,46
2004,508,Kensington,9,160.0,11
2004,510,Kensington,45,0.0,15
2004,513,Kensington,31,33.0,46
2004,514,Kensington,42,0.0,19
2004,515,Kensington,22,0.0,4
2004,516,Kensington,61,0.0,48
2004,517,Kensington,52,0.0,46
2004,518,Kensington,20,0.0,15
2004,520,Kensington,203,13.0,200
2004,521,Kensington,64,0.0,26
2004,523,Kensington,71,36.0,17
2004,524,Kensington,38,83.0,35
2004,525,Kensington,35,15.0,146
2004,532,Kensington,61,0.0,38
2004,533,Kensington,64,0.0,41
2004,536,Kensington,18,0.0,28
2004,539,Kensington,1,148.0,62
2004,541,Kensington,45,0.0,43
2004,543,Kensington,37,0.0,31
2004,544,Kensington,20,0.0,16
2004,545,Kensington,53,0.0,49
2004,546,Kensington,13,0.0,10
2004,548,Kensington,83,0.0,30
2004,551,Kensington,25,0.0,26
2004,552,Kensington,62,0.0,70
2004,555,Kensington,24,0.0,13
2004,556,Kensington,38,0.0,13
2004,557,Kensington,10,0.0,10
2004,558,Kensington,66,0.0,48
2004,559,Kensington,246,45.0,222
2004,560,Kensington,50,47.0,49
2004,562,Kensington,92,3.0,114
2004,564,Kensington,19,0.0,12
2004,565,Kensington,33,0.0,16
2004,566,Kensington,81,0.0,35
2004,567,Kensington,30,0.0,41
2004,568,Kensington,32,0.0,32
2004,570,Kensington,10,1834.0,6221
2004,601,East Melbourne,26,79.0,32
2004,606,East Melbourne,99,157.0,68
2004,607,East Melbourne,38,835.0,243
2004,612,East Melbourne,143,24.0,154
2004,613,East Melbourne,163,55.0,215
2004,614,East Melbourne,58,750.0,584
2004,615,East Melbourne,38,1763.0,263
2004,616,East Melbourne,31,18.0,25
2004,617,East Melbourne,133,8.0,81
2004,618,East Melbourne,252,569.0,584
2004,620,East Melbourne,19,897.0,480
2004,621,East Melbourne,28,1685.0,293
2004,646,East Melbourne,11,519.0,378
2004,651,East Melbourne,50,2234.0,932
2004,655,East Melbourne,282,40.0,273
2004,656,East Melbourne,158,709.0,421
2004,710,Melbourne (Remainder),2,353.0,97
2004,720,Melbourne (Remainder),122,904.0,929
2004,724,Melbourne (Remainder),2,711.0,663
2004,729,Southbank,511,183.0,769
2004,730,Southbank,242,66.0,386
2004,734,Southbank,2,296.0,323
2004,737,Southbank,91,180.0,171
2004,738,Southbank,144,909.0,291
2004,741,Southbank,92,319.0,190
2004,742,Southbank,440,5.0,519
2004,743,Southbank,112,0.0,112
2004,744,Southbank,198,128.0,355
2004,745,Southbank,1,151.0,105
2004,747,Southbank,20,115.0,249
2004,748,Southbank,215,1651.0,901
2004,753,Southbank,173,5318.0,1466
2004,759,Melbourne (Remainder),141,1028.0,716
2004,760,Melbourne (Remainder),228,2995.0,1539
2004,773,Docklands,565,52.0,781
2004,801,Southbank,120,2189.0,1891
2004,806,Southbank,1,54.0,2627
2004,808,Southbank,286,365.0,500
2004,810,Southbank,700,427.0,857
2004,811,Southbank,323,517.0,447
2004,812,Southbank,355,773.0,805
2004,853,South Yarra,135,0.0,143
2004,856,South Yarra,64,0.0,64
2004,858,South Yarra,388,9.0,363
2004,861,South Yarra,323,177.0,289
2004,862,South Yarra,299,50.0,262
2004,864,South Yarra,147,23.0,87
2004,867,South Yarra,25,54.0,68
2004,868,South Yarra,46,42.0,88
2004,901,Parkville,62,0.0,68
2004,902,Parkville,97,23.0,141
2004,903,Parkville,266,46.0,327
2004,904,Parkville,106,172.0,240
2004,906,Parkville,141,546.0,362
2004,908,Parkville,61,29.0,37
2004,909,Parkville,10,25.0,20
2004,911,Parkville,21,0.0,18
2004,912,Parkville,14,0.0,12
2004,914,Parkville,27,13.0,20
2004,915,Parkville,33,26.0,34
2004,916,Parkville,24,24.0,22
2004,917,Parkville,49,0.0,48
2004,918,Parkville,52,0.0,45
2004,922,Parkville,135,22.0,121
2004,924,Parkville,53,0.0,54
2004,926,Parkville,23,0.0,17
2004,931,Parkville,4,4164.0,1647
2004,1015,West Melbourne (Industrial),1,91.0,134
2004,1101,Docklands,98,91.0,333
2004,1109,Docklands,794,288.0,1075
2005,11,Melbourne (CBD),98,788.0,284
2005,12,Melbourne (CBD),188,3428.0,1051
2005,13,Melbourne (CBD),113,1880.0,622
2005,14,Melbourne (CBD),96,2102.0,1271
2005,15,Melbourne (CBD),659,2534.0,91
2005,16,Melbourne (CBD),70,997.0,1144
2005,17,Melbourne (CBD),110,651.0,1276
2005,18,Melbourne (CBD),160,1073.0,1187
2005,23,Melbourne (CBD),55,3303.0,566
2005,24,Melbourne (CBD),147,5493.0,838
2005,25,Melbourne (CBD),221,2423.0,159
2005,26,Melbourne (CBD),88,3138.0,907
2005,27,Melbourne (CBD),1,5320.0,996
2005,28,Melbourne (CBD),33,7146.0,786
2005,31,Melbourne (CBD),237,3441.0,701
2005,32,Melbourne (CBD),74,7952.0,778
2005,33,Melbourne (CBD),234,2625.0,186
2005,34,Melbourne (CBD),31,7237.0,320
2005,36,Melbourne (CBD),2,921.0,433
2005,38,Melbourne (CBD),48,2463.0,168
2005,41,Melbourne (CBD),44,1953.0,249
2005,42,Melbourne (CBD),4,3748.0,614
2005,44,Melbourne (CBD),48,4210.0,293
2005,46,Melbourne (CBD),56,2578.0,342
2005,47,Melbourne (CBD),121,452.0,84
2005,48,Melbourne (CBD),13,1127.0,1025
2005,51,Melbourne (CBD),392,1184.0,597
2005,52,Melbourne (CBD),1,3000.0,1221
2005,53,Melbourne (CBD),43,4243.0,586
2005,54,Melbourne (CBD),40,1880.0,626
2005,55,Melbourne (CBD),1,2567.0,20
2005,56,Melbourne (CBD),2,1818.0,144
2005,57,Melbourne (CBD),130,1176.0,1169
2005,58,Melbourne (CBD),49,1376.0,213
2005,62,Melbourne (CBD),40,2109.0,930
2005,63,Melbourne (CBD),80,491.0,61
2005,64,Melbourne (CBD),165,1823.0,495
2005,65,Melbourne (CBD),225,1910.0,238
2005,66,Melbourne (CBD),16,840.0,400
2005,67,Melbourne (CBD),219,681.0,671
2005,68,Melbourne (CBD),377,2442.0,891
2005,72,Melbourne (CBD),160,1421.0,1080
2005,74,Melbourne (CBD),256,1433.0,892
2005,76,Melbourne (CBD),593,4658.0,2239
2005,77,Melbourne (CBD),222,1873.0,1187
2005,81,Melbourne (CBD),206,494.0,345
2005,82,Melbourne (CBD),35,3790.0,403
2005,83,Melbourne (CBD),80,456.0,898
2005,84,Melbourne (CBD),168,648.0,211
2005,85,Melbourne (CBD),281,8120.0,1737
2005,87,Melbourne (CBD),225,1936.0,284
2005,88,Melbourne (CBD),415,99.0,513
2005,91,West Melbourne (Residential),186,255.0,206
2005,92,West Melbourne (Residential),1,6.0,15
2005,93,Melbourne (CBD),512,1734.0,648
2005,94,Melbourne (CBD),38,3679.0,890
2005,95,Melbourne (CBD),66,669.0,811
2005,97,Melbourne (CBD),27,760.0,1047
2005,101,West Melbourne (Residential),67,1266.0,297
2005,103,Melbourne (CBD),1,382.0,116
2005,104,Melbourne (CBD),179,411.0,967
2005,105,Melbourne (CBD),221,754.0,569
2005,107,Melbourne (CBD),117,38.0,26
2005,111,West Melbourne (Residential),34,203.0,68
2005,114,Melbourne (CBD),116,421.0,127
2005,202,Carlton,46,0.0,20
2005,203,Carlton,65,17.0,63
2005,205,Carlton,84,3245.0,469
2005,206,Carlton,100,381.0,608
2005,207,Carlton,51,256.0,296
2005,208,Carlton,45,34.0,34
2005,212,Carlton,1480,83.0,545
2005,214,Carlton,62,66.0,63
2005,215,Carlton,78,87.0,53
2005,216,Carlton,109,178.0,84
2005,217,Carlton,34,738.0,328
2005,218,Carlton,34,624.0,411
2005,219,Carlton,102,51.0,58
2005,220,Carlton,55,13.0,34
2005,222,Carlton,50,89.0,12
2005,223,Carlton,51,66.0,26
2005,224,Carlton,135,114.0,139
2005,225,Carlton,53,22.0,20
2005,226,Carlton,58,36.0,22
2005,227,Carlton,102,9.0,31
2005,228,Carlton,98,124.0,91
2005,230,Carlton,92,22.0,83
2005,232,Carlton,33,49.0,42
2005,234,Carlton,50,22.0,49
2005,239,Carlton,75,429.0,212
2005,240,Carlton,6,530.0,21
2005,242,Carlton,1,576.0,196
2005,243,Carlton,4,445.0,199
2005,245,Carlton,377,381.0,394
2005,246,Carlton,89,284.0,143
2005,247,Carlton,23,639.0,665
2005,248,Carlton,31,120.0,101
2005,251,Carlton,126,664.0,324
2005,252,Carlton,138,341.0,232
2005,254,Carlton,122,315.0,200
2005,255,Carlton,402,528.0,280
2005,256,Carlton,29,1755.0,140
2005,257,Carlton,163,713.0,174
2005,258,Carlton,253,321.0,78
2005,259,Carlton,24,94.0,68
2005,262,Carlton,6,38.0,6
2005,263,Carlton,238,308.0,726
2005,265,Carlton,340,903.0,922
2005,266,Carlton,103,597.0,72
2005,267,Carlton,62,427.0,212
2005,268,Carlton,293,499.0,235
2005,270,Parkville,6,4711.0,648
2005,301,North Melbourne,127,12.0,91
2005,305,North Melbourne,136,0.0,96
2005,307,North Melbourne,32,0.0,17
2005,312,North Melbourne,1,41.0,47
2005,325,North Melbourne,116,0.0,116
2005,327,North Melbourne,316,17.0,197
2005,329,North Melbourne,60,117.0,75
2005,331,North Melbourne,44,97.0,54
2005,332,North Melbourne,38,69.0,35
2005,333,North Melbourne,43,115.0,66
2005,334,North Melbourne,42,104.0,60
2005,335,North Melbourne,48,92.0,62
2005,336,North Melbourne,23,51.0,24
2005,337,North Melbourne,4,139.0,105
2005,339,North Melbourne,39,81.0,12
2005,340,North Melbourne,24,23.0,12
2005,341,North Melbourne,47,75.0,19
2005,342,North Melbourne,26,114.0,38
2005,343,North Melbourne,41,120.0,10
2005,344,North Melbourne,49,85.0,80
2005,345,North Melbourne,25,365.0,125
2005,346,North Melbourne,45,67.0,38
2005,347,North Melbourne,61,31.0,40
2005,348,North Melbourne,38,2.0,16
2005,350,North Melbourne,41,0.0,14
2005,352,North Melbourne,151,0.0,91
2005,353,North Melbourne,222,161.0,257
2005,354,North Melbourne,59,527.0,76
2005,355,North Melbourne,72,172.0,96
2005,356,North Melbourne,49,109.0,89
2005,357,North Melbourne,109,473.0,239
2005,358,North Melbourne,38,68.0,20
2005,359,North Melbourne,79,112.0,86
2005,360,North Melbourne,22,100.0,16
2005,361,North Melbourne,156,154.0,130
2005,362,North Melbourne,27,143.0,18
2005,364,North Melbourne,30,63.0,35
2005,365,North Melbourne,35,57.0,40
2005,366,North Melbourne,11,56.0,101
2005,367,North Melbourne,72,10.0,150
2005,368,North Melbourne,85,49.0,165
2005,369,North Melbourne,38,90.0,43
2005,370,North Melbourne,42,47.0,29
2005,372,North Melbourne,18,0.0,14
2005,375,North Melbourne,311,346.0,681
2005,376,North Melbourne,99,231.0,439
2005,377,North Melbourne,185,330.0,259
2005,378,North Melbourne,94,240.0,250
2005,402,West Melbourne (Residential),18,119.0,36
2005,403,West Melbourne (Residential),1,156.0,39
2005,404,West Melbourne (Residential),17,32.0,18
2005,409,West Melbourne (Residential),4,59.0,31
2005,413,West Melbourne (Residential),35,126.0,75
2005,414,West Melbourne (Residential),80,110.0,119
2005,415,West Melbourne (Residential),48,9.0,29
2005,416,West Melbourne (Residential),68,5.0,38
2005,418,West Melbourne (Residential),12,50.0,3
2005,419,West Melbourne (Residential),34,119.0,46
2005,420,West Melbourne (Residential),54,83.0,116
2005,423,West Melbourne (Residential),11,66.0,53
2005,424,West Melbourne (Residential),39,44.0,12
2005,426,West Melbourne (Residential),1,441.0,149
2005,427,West Melbourne (Residential),13,141.0,98
2005,428,West Melbourne (Residential),15,36.0,11
2005,429,West Melbourne (Residential),17,104.0,46
2005,430,West Melbourne (Residential),17,113.0,33
2005,431,West Melbourne (Residential),31,219.0,60
2005,432,West Melbourne (Residential),80,265.0,179
2005,434,West Melbourne (Residential),34,280.0,111
2005,435,West Melbourne (Residential),53,114.0,22
2005,436,West Melbourne (Residential),50,0.0,50
2005,437,West Melbourne (Residential),9,164.0,22
2005,438,West Melbourne (Residential),31,115.0,103
2005,439,West Melbourne (Residential),16,212.0,75
2005,440,West Melbourne (Residential),121,305.0,302
2005,444,West Melbourne (Residential),5,977.0,170
2005,505,Kensington,2,113.0,46
2005,508,Kensington,9,160.0,11
2005,510,Kensington,45,0.0,15
2005,513,Kensington,31,33.0,46
2005,514,Kensington,42,0.0,19
2005,515,Kensington,22,0.0,4
2005,516,Kensington,61,0.0,48
2005,517,Kensington,52,0.0,46
2005,518,Kensington,20,0.0,15
2005,520,Kensington,203,13.0,200
2005,521,Kensington,64,0.0,26
2005,523,Kensington,71,36.0,17
2005,524,Kensington,38,83.0,35
2005,525,Kensington,35,15.0,146
2005,532,Kensington,61,0.0,38
2005,533,Kensington,64,0.0,41
2005,536,Kensington,18,0.0,28
2005,539,Kensington,1,148.0,62
2005,541,Kensington,45,0.0,43
2005,543,Kensington,37,0.0,31
2005,544,Kensington,20,0.0,16
2005,545,Kensington,53,0.0,49
2005,546,Kensington,13,0.0,10
2005,548,Kensington,83,0.0,30
2005,551,Kensington,25,0.0,26
2005,552,Kensington,62,0.0,70
2005,555,Kensington,24,0.0,13
2005,556,Kensington,38,0.0,13
2005,557,Kensington,10,0.0,10
2005,558,Kensington,66,0.0,48
2005,559,Kensington,246,45.0,222
2005,560,Kensington,50,47.0,49
2005,562,Kensington,92,3.0,114
2005,564,Kensington,19,0.0,12
2005,565,Kensington,33,0.0,16
2005,566,Kensington,81,0.0,35
2005,567,Kensington,30,0.0,41
2005,568,Kensington,32,0.0,32
2005,570,Kensington,10,1834.0,6221
2005,601,East Melbourne,26,84.0,34
2005,603,East Melbourne,33,8.0,23
2005,606,East Melbourne,99,168.0,72
2005,607,East Melbourne,38,920.0,252
2005,612,East Melbourne,143,29.0,145
2005,613,East Melbourne,588,107.0,758
2005,614,East Melbourne,58,767.0,588
2005,615,East Melbourne,38,814.0,30
2005,616,East Melbourne,31,15.0,36
2005,617,East Melbourne,134,7.0,87
2005,618,East Melbourne,253,616.0,576
2005,620,East Melbourne,19,724.0,480
2005,621,East Melbourne,69,1323.0,318
2005,646,East Melbourne,9,533.0,380
2005,651,East Melbourne,50,2403.0,933
2005,655,East Melbourne,282,38.0,273
2005,656,East Melbourne,177,638.0,459
2005,710,Melbourne (Remainder),2,353.0,97
2005,720,Melbourne (Remainder),122,904.0,929
2005,724,Melbourne (Remainder),2,711.0,663
2005,729,Southbank,511,183.0,769
2005,730,Southbank,242,66.0,386
2005,734,Southbank,2,296.0,323
2005,737,Southbank,91,180.0,171
2005,738,Southbank,144,909.0,291
2005,741,Southbank,92,319.0,190
2005,742,Southbank,440,5.0,519
2005,743,Southbank,112,0.0,112
2005,744,Southbank,198,128.0,355
2005,745,Southbank,1,151.0,105
2005,747,Southbank,20,115.0,249
2005,748,Southbank,215,1651.0,901
2005,753,Southbank,173,5318.0,1466
2005,759,Melbourne (Remainder),141,1028.0,716
2005,760,Melbourne (Remainder),228,2995.0,1539
2005,773,Docklands,793,133.0,1156
2005,801,Southbank,120,2189.0,1891
2005,806,Southbank,1,54.0,2627
2005,808,Southbank,286,365.0,500
2005,810,Southbank,700,427.0,857
2005,811,Southbank,323,517.0,447
2005,812,Southbank,355,773.0,805
2005,853,South Yarra,135,0.0,143
2005,856,South Yarra,64,0.0,64
2005,858,South Yarra,388,9.0,363
2005,861,South Yarra,323,177.0,289
2005,862,South Yarra,299,50.0,262
2005,864,South Yarra,147,23.0,87
2005,867,South Yarra,25,54.0,68
2005,868,South Yarra,46,42.0,88
2005,902,Parkville,97,19.0,142
2005,903,Parkville,266,34.0,335
2005,904,Parkville,106,360.0,230
2005,906,Parkville,141,483.0,341
2005,908,Parkville,61,33.0,95
2005,909,Parkville,10,29.0,20
2005,911,Parkville,21,0.0,26
2005,912,Parkville,14,0.0,13
2005,914,Parkville,27,18.0,24
2005,915,Parkville,33,28.0,37
2005,916,Parkville,24,51.0,32
2005,917,Parkville,49,0.0,50
2005,918,Parkville,52,0.0,49
2005,922,Parkville,135,26.0,127
2005,924,Parkville,53,0.0,54
2005,926,Parkville,23,0.0,21
2005,931,Parkville,4,4572.0,1647
2005,1101,Docklands,100,1348.0,766
2005,1103,Docklands,448,2688.0,3277
2005,1104,Docklands,346,31.0,444
2005,1105,Docklands,189,1736.0,860
2005,1109,Docklands,919,944.0,3176
2005,1112,Docklands,298,10.0,370
2006,11,Melbourne (CBD),203,732.0,305
2006,12,Melbourne (CBD),188,4401.0,1051
2006,13,Melbourne (CBD),113,1905.0,622
2006,14,Melbourne (CBD),96,2102.0,1271
2006,15,Melbourne (CBD),659,2534.0,91
2006,16,Melbourne (CBD),70,997.0,1144
2006,17,Melbourne (CBD),107,1551.0,1187
2006,18,Melbourne (CBD),218,3484.0,1232
2006,23,Melbourne (CBD),91,2464.0,581
2006,24,Melbourne (CBD),147,5493.0,838
2006,25,Melbourne (CBD),221,2423.0,159
2006,26,Melbourne (CBD),88,3138.0,907
2006,27,Melbourne (CBD),2,4594.0,1028
2006,28,Melbourne (CBD),33,6469.0,806
2006,31,Melbourne (CBD),238,3502.0,703
2006,32,Melbourne (CBD),103,6734.0,763
2006,33,Melbourne (CBD),231,2914.0,186
2006,34,Melbourne (CBD),31,7237.0,320
2006,36,Melbourne (CBD),2,921.0,433
2006,38,Melbourne (CBD),48,2788.0,156
2006,41,Melbourne (CBD),44,1972.0,207
2006,42,Melbourne (CBD),4,4969.0,555
2006,44,Melbourne (CBD),48,4210.0,293
2006,46,Melbourne (CBD),56,2578.0,342
2006,47,Melbourne (CBD),121,3224.0,784
2006,48,Melbourne (CBD),12,1102.0,997
2006,51,Melbourne (CBD),393,2105.0,546
2006,53,Melbourne (CBD),43,6109.0,572
2006,54,Melbourne (CBD),40,1880.0,626
2006,55,Melbourne (CBD),1,2567.0,20
2006,56,Melbourne (CBD),2,1818.0,144
2006,57,Melbourne (CBD),126,1198.0,1169
2006,58,Melbourne (CBD),52,1397.0,297
2006,62,Melbourne (CBD),40,2026.0,953
2006,63,Melbourne (CBD),80,641.0,61
2006,64,Melbourne (CBD),165,1823.0,495
2006,65,Melbourne (CBD),225,1910.0,238
2006,66,Melbourne (CBD),16,840.0,400
2006,67,Melbourne (CBD),228,810.0,660
2006,68,Melbourne (CBD),370,2602.0,1149
2006,72,Melbourne (CBD),162,1515.0,1105
2006,74,Melbourne (CBD),256,1433.0,892
2006,76,Melbourne (CBD),593,4658.0,2239
2006,77,Melbourne (CBD),222,1582.0,1180
2006,81,Melbourne (CBD),354,617.0,904
2006,82,Melbourne (CBD),35,4196.0,412
2006,83,Melbourne (CBD),80,585.0,921
2006,84,Melbourne (CBD),168,648.0,211
2006,85,Melbourne (CBD),281,8120.0,1737
2006,87,Melbourne (CBD),306,2647.0,240
2006,88,Melbourne (CBD),415,147.0,513
2006,91,West Melbourne (Residential),186,255.0,206
2006,92,West Melbourne (Residential),1,6.0,15
2006,93,Melbourne (CBD),512,2540.0,648
2006,94,Melbourne (CBD),38,4094.0,686
2006,95,Melbourne (CBD),67,1010.0,816
2006,97,Melbourne (CBD),422,737.0,976
2006,101,West Melbourne (Residential),67,1266.0,297
2006,104,Melbourne (CBD),183,383.0,904
2006,105,Melbourne (CBD),230,1185.0,615
